location,listPrice,livingArea,additionalArea,plotArea,source,rooms,published,constructionYear,objectType,booliId,soldDate,soldPrice,soldPriceSource,url,rent,floor,isNewConstruction
"{'address': {'streetAddress': 'Vändrostvägen 23', 'city': 'Falun'}, 'position': {'latitude': 60.602704, 'longitude': 15.586017}, 'namedAreas': ['Gamla Berget'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",3275000.0,237.0,,1330.0,"{'name': 'Mäklarhuset', 'id': 204, 'type': 'Broker', 'url': 'http://www.maklarhuset.se/'}",7.0,2014-08-08 16:42:52,1979.0,Villa,1708357,2014-08-29,3410000,bid,https://www.booli.se/annons/1708357,,,
"{'address': {'streetAddress': 'Fiskalsvägen 6', 'city': 'Falun'}, 'position': {'latitude': 60.584164, 'longitude': 15.625415}, 'namedAreas': ['Samuelsdal'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2500000.0,156.0,18.0,930.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",5.0,2014-07-25 16:31:53,1989.0,Villa,1700435,2014-08-22,2905000,bid,https://www.booli.se/annons/1700435,,,
"{'address': {'streetAddress': 'Stenslundsvägen 32', 'city': 'Falun'}, 'position': {'latitude': 60.618011, 'longitude': 15.60462}, 'namedAreas': ['Stenslund'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2275000.0,116.0,34.0,986.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",5.0,2014-06-14 16:06:42,1960.0,Villa,1684442,2014-07-01,2810000,bid,https://www.booli.se/annons/1684442,,,
"{'address': {'streetAddress': 'Andersbo 89'}, 'position': {'latitude': 60.775026, 'longitude': 15.401614}, 'namedAreas': ['Bjursås'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",895000.0,117.0,66.0,1592.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",5.0,2014-06-04 15:30:18,1943.0,Villa,1674771,2014-06-27,895000,bid,https://www.booli.se/annons/1674771,,,
"{'address': {'streetAddress': 'Källtorpsvägen 36', 'city': 'Falun'}, 'position': {'latitude': 60.582985, 'longitude': 15.643077}, 'namedAreas': ['Falun'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2475000.0,110.0,54.0,2250.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",4.0,2014-06-04 19:32:37,1911.0,Villa,1675244,2014-06-24,2820000,bid,https://www.booli.se/annons/1675244,,,
"{'address': {'streetAddress': 'Linjevägen 33', 'city': 'Falun'}, 'position': {'latitude': 60.58916, 'longitude': 15.614814}, 'namedAreas': ['Falun'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2275000.0,134.0,141.0,1205.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",5.0,2014-05-27 17:28:44,1961.0,Villa,1669457,2014-06-18,2600000,bid,https://www.booli.se/annons/1669457,,,
"{'address': {'streetAddress': 'Smedsbo 20'}, 'position': {'latitude': 60.568562, 'longitude': 15.450805}, 'namedAreas': ['Aspeboda'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2275000.0,248.0,22.0,3635.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",7.0,2014-05-28 01:25:00,1909.0,Villa,1669848,2014-06-18,2615000,bid,https://www.booli.se/annons/1669848,,,
"{'address': {'streetAddress': 'Sågen 60', 'city': 'Sågmyra'}, 'position': {'latitude': 60.71662504, 'longitude': 15.2826366}, 'namedAreas': ['Sågmyra'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",495000.0,70.0,,2417.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",2.0,2014-05-07 18:56:35,,Villa,1650646,2014-05-23,700000,bid,https://www.booli.se/annons/1650646,,,
"{'address': {'streetAddress': 'Stångtjärnsvägen 134', 'city': 'Falun'}, 'position': {'latitude': 60.620443, 'longitude': 15.604811}, 'namedAreas': ['Slätta'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1675000.0,110.0,,216.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",4.0,2014-05-02 17:33:23,1976.0,Villa,1647418,2014-05-23,2210000,bid,https://www.booli.se/annons/1647418,,,
"{'address': {'streetAddress': 'Snickarvägen 16', 'city': 'Sundborn'}, 'position': {'latitude': 60.65316788, 'longitude': 15.76783115}, 'namedAreas': ['Sundborn'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1375000.0,142.0,93.0,1136.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",5.0,2014-04-23 20:38:03,1969.0,Villa,1639689,2014-05-15,1710000,bid,https://www.booli.se/annons/1639689,,,
"{'address': {'streetAddress': 'Brännmästarvägen 13', 'city': 'Falun'}, 'position': {'latitude': 60.600731, 'longitude': 15.589487}, 'namedAreas': ['Gamla Berget'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2350000.0,78.0,10.0,1709.0,"{'name': 'Slagga.se', 'id': 1401, 'type': 'Broker', 'url': 'http://www.slagga.se/'}",4.0,2014-04-29 01:43:39,1760.0,Villa,1643665,2014-05-14,2350000,bid,https://www.booli.se/annons/1643665,,,
"{'address': {'streetAddress': 'Sturegatan 16', 'city': 'Falun'}, 'position': {'latitude': 60.600043, 'longitude': 15.631967}, 'namedAreas': ['Elsborg'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1550000.0,130.0,94.0,655.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",4.0,2014-04-11 14:27:02,1912.0,Villa,1631022,2014-05-09,1700000,bid,https://www.booli.se/annons/1631022,,,
"{'address': {'streetAddress': 'Lilltorpsvägen 35', 'city': 'Falun'}, 'position': {'latitude': 60.59889405, 'longitude': 15.58505058}, 'namedAreas': ['Lilltorpet'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1175000.0,127.0,,,"{'name': 'Slagga.se', 'id': 1401, 'type': 'Broker', 'url': 'http://www.slagga.se/'}",5.0,2014-04-14 18:12:40,,Villa,1632976,2014-05-09,1230000,bid,https://www.booli.se/annons/1632976,,,
"{'address': {'streetAddress': 'Soldatvägen 3', 'city': 'Svärdsjö'}, 'position': {'latitude': 60.73878488, 'longitude': 15.90156558}, 'namedAreas': ['Svärdsjö'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",895000.0,109.0,109.0,1187.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",5.0,2014-03-28 18:03:54,1970.0,Villa,1622673,2014-04-15,1120000,bid,https://www.booli.se/annons/1622673,,,
"{'address': {'streetAddress': 'Länsbodarna 36'}, 'position': {'latitude': 60.485659, 'longitude': 15.669554}, 'namedAreas': ['Länsbodarna'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1575000.0,108.0,,1858.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",4.0,2014-02-21 18:41:59,1986.0,Villa,1066860,2014-03-20,1790000,bid,https://www.booli.se/annons/1066860,,,
"{'address': {'streetAddress': 'Nämndemansvägen 18', 'city': 'Falun'}, 'position': {'latitude': 60.587283, 'longitude': 15.6227}, 'namedAreas': ['Samuelsdal'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1950000.0,178.0,18.0,910.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",7.0,2014-01-16 13:37:56,1964.0,Villa,1575940,2014-02-14,2265000,bid,https://www.booli.se/annons/1575940,,,
"{'address': {'streetAddress': 'Svedjelund 13'}, 'position': {'latitude': 60.741371, 'longitude': 15.420414}, 'namedAreas': ['Falun'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1200000.0,98.0,57.0,1152.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",4.0,2014-01-17 16:48:35,1928.0,Villa,1576887,2014-02-05,1366000,bid,https://www.booli.se/annons/1576887,,,
"{'address': {'streetAddress': 'Övertänger 475'}, 'position': {'latitude': 60.866001, 'longitude': 15.713663}, 'namedAreas': ['Falun'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",395000.0,160.0,0.0,3545.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",5.0,2013-11-15 16:39:12,1909.0,Villa,1549310,2014-01-29,420000,bid,https://www.booli.se/annons/1549310,,,
"{'address': {'streetAddress': 'Kapellvägen 1', 'city': 'Falun'}, 'position': {'latitude': 60.590982, 'longitude': 15.755179}, 'namedAreas': ['Hosjö'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1595000.0,152.0,,577.0,"{'name': 'SkandiaMäklarna', 'id': 1570, 'type': 'Broker', 'url': 'http://www.skandiamaklarna.se/'}",5.0,2013-12-09 19:33:04,1978.0,Villa,1559145,2014-01-27,1600000,bid,https://www.booli.se/annons/1559145,,,
"{'address': {'streetAddress': 'Hinsnoret 20'}, 'position': {'latitude': 60.54836, 'longitude': 15.620767}, 'namedAreas': ['Falun'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",4950000.0,150.0,30.0,4702.0,"{'name': 'SkandiaMäklarna', 'id': 1570, 'type': 'Broker', 'url': 'http://www.skandiamaklarna.se/'}",5.0,2013-12-13 16:34:07,1945.0,Villa,1560183,2014-01-13,5600000,bid,https://www.booli.se/annons/1560183,,,
"{'address': {'streetAddress': 'Stenslundsvägen 19B', 'city': 'Falun'}, 'position': {'latitude': 60.616563, 'longitude': 15.608977}, 'namedAreas': ['Stenslund'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1390000.0,118.0,93.0,702.0,"{'name': 'SkandiaMäklarna', 'id': 1570, 'type': 'Broker', 'url': 'http://www.skandiamaklarna.se/'}",3.0,2013-11-28 09:57:54,1932.0,Villa,1555664,2013-12-20,1615000,bid,https://www.booli.se/annons/1555664,,,
"{'address': {'streetAddress': 'Bokbindarevägen 17', 'city': 'Falun'}, 'position': {'latitude': 60.592677, 'longitude': 15.704538}, 'namedAreas': ['Hälsingberg'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2295000.0,172.0,33.0,500.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",6.0,2013-11-09 01:27:32,1989.0,Villa,1546053,2013-11-29,2780000,bid,https://www.booli.se/annons/1546053,,,
"{'address': {'streetAddress': 'Klockarevägen 6', 'city': 'Falun'}, 'position': {'latitude': 60.615592, 'longitude': 15.630535}, 'namedAreas': ['Falun'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2800000.0,148.0,7.0,584.0,"{'name': 'Mäklarhuset', 'id': 204, 'type': 'Broker', 'url': 'http://www.maklarhuset.se/'}",6.0,2013-10-21 13:41:35,1909.0,Villa,1533441,2013-11-06,4250000,bid,https://www.booli.se/annons/1533441,,,
"{'address': {'streetAddress': 'Lissvägen 15', 'city': 'Falun'}, 'position': {'latitude': 60.61884, 'longitude': 15.603923}, 'namedAreas': ['Stenslund'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2250000.0,119.0,56.0,1025.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",5.0,2013-09-03 23:30:26,1989.0,Villa,1498773,2013-10-18,2505000,bid,https://www.booli.se/annons/1498773,,,
"{'address': {'streetAddress': 'Gärdesvägen 4', 'city': 'Falun'}, 'position': {'latitude': 60.594285, 'longitude': 15.758579}, 'namedAreas': ['Hosjö'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2075000.0,95.0,,897.0,"{'name': 'Mäklarhuset', 'id': 204, 'type': 'Broker', 'url': 'http://www.maklarhuset.se/'}",5.0,2013-08-20 20:58:35,1964.0,Villa,1487884,2013-09-09,2075000,bid,https://www.booli.se/annons/1487884,,,
"{'address': {'streetAddress': 'Ramsnäs 166'}, 'position': {'latitude': 60.686895, 'longitude': 15.776999}, 'namedAreas': ['Falun'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",850000.0,90.0,4.0,2698.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",4.0,2013-08-10 00:47:55,1929.0,Villa,1480013,2013-08-30,945000,bid,https://www.booli.se/annons/1480013,,,
"{'address': {'streetAddress': 'Bondegatan 13', 'city': 'Falun'}, 'position': {'latitude': 60.60126201, 'longitude': 15.62197605}, 'namedAreas': ['Elsborg'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",850000.0,48.0,6.0,427.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",3.0,2013-08-07 22:10:59,1850.0,Villa,1477812,2013-08-29,1325000,bid,https://www.booli.se/annons/1477812,,,
"{'address': {'streetAddress': 'Skogsbyvägen 9', 'city': 'Grycksbo'}, 'position': {'latitude': 60.685002, 'longitude': 15.492217}, 'namedAreas': ['Grycksbo'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1450000.0,283.0,,2263.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",9.0,2013-06-07 08:45:16,,Villa,1444988,2013-07-17,1450000,bid,https://www.booli.se/annons/1444988,,,
"{'address': {'streetAddress': 'Haraldsbovägen 64', 'city': 'Falun'}, 'position': {'latitude': 60.595997, 'longitude': 15.680692}, 'namedAreas': ['Haraldsbo'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1375000.0,83.0,83.0,1126.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",3.0,2013-06-12 19:39:43,1953.0,Villa,1449036,2013-07-04,1840000,bid,https://www.booli.se/annons/1449036,,,
"{'address': {'streetAddress': 'Rävilsvägen 24', 'city': 'Linghed'}, 'position': {'latitude': 60.778513, 'longitude': 15.88032}, 'namedAreas': ['Linghed'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1200000.0,91.0,71.0,4670.0,"{'name': 'Slagga.se', 'id': 1401, 'type': 'Broker', 'url': 'http://www.slagga.se/'}",7.0,2013-06-11 12:48:13,,Villa,1447732,2013-07-02,1450000,bid,https://www.booli.se/annons/1447732,,,
"{'address': {'streetAddress': 'Trotzgatan 58', 'city': 'Falun'}, 'position': {'latitude': 60.61280705, 'longitude': 15.62710914}, 'namedAreas': ['Centrum'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",3500000.0,258.0,,663.0,"{'name': 'Slagga.se', 'id': 1401, 'type': 'Broker', 'url': 'http://www.slagga.se/'}",8.0,2013-06-11 12:48:11,,Villa,1447731,2013-06-27,3810000,bid,https://www.booli.se/annons/1447731,,,
"{'address': {'streetAddress': 'Ljusdal 15'}, 'position': {'latitude': 60.554422, 'longitude': 15.490943}, 'namedAreas': ['Falun'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1475000.0,155.0,57.0,4260.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",6.0,2013-05-31 18:33:01,1925.0,Villa,1439756,2013-06-27,1880000,bid,https://www.booli.se/annons/1439756,,,
"{'address': {'streetAddress': 'Gamla Grycksbovägen 60B', 'city': 'Falun'}, 'position': {'latitude': 60.63622593, 'longitude': 15.59630382}, 'namedAreas': ['Falun'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1975000.0,136.0,0.0,1192.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",5.0,2013-04-26 18:15:17,1991.0,Villa,1405728,2013-06-17,2180000,bid,https://www.booli.se/annons/1405728,,,
"{'address': {'streetAddress': 'Seminariegatan 42', 'city': 'Falun'}, 'position': {'latitude': 60.621871, 'longitude': 15.628154}, 'namedAreas': ['Falun'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1975000.0,140.0,,594.0,"{'name': 'Mäklarhuset', 'id': 204, 'type': 'Broker', 'url': 'http://www.maklarhuset.se/'}",7.0,2013-05-22 16:33:49,1971.0,Villa,1429648,2013-06-05,2160000,bid,https://www.booli.se/annons/1429648,,,
"{'address': {'streetAddress': 'Herrhagsvägen 471', 'city': 'Falun'}, 'position': {'latitude': 60.622663, 'longitude': 15.592354}, 'namedAreas': ['Slätta'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1750000.0,127.0,,256.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",5.0,2013-04-19 21:07:39,1980.0,Villa,1400538,2013-05-14,1750000,bid,https://www.booli.se/annons/1400538,,,
"{'address': {'streetAddress': 'Stråtenbo 803', 'city': 'Stråtenbo'}, 'position': {'latitude': 60.575123, 'longitude': 15.461807}, 'namedAreas': ['Aspeboda'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1595000.0,145.0,55.0,3470.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",5.0,2013-04-06 04:30:24,1947.0,Villa,1390472,2013-04-30,1655000,bid,https://www.booli.se/annons/1390472,,,
"{'address': {'streetAddress': 'Österbo 53'}, 'position': {'latitude': 60.522606, 'longitude': 15.742638}, 'namedAreas': ['Vika'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",935000.0,100.0,100.0,1384.0,"{'name': 'Slagga.se', 'id': 1401, 'type': 'Broker', 'url': 'http://www.slagga.se/'}",4.0,2012-10-08 03:35:16,,Villa,1287298,2013-04-12,800000,bid,https://www.booli.se/annons/1287298,,,
"{'address': {'streetAddress': 'Magasinsgatan 44', 'city': 'Falun'}, 'position': {'latitude': 60.60923707, 'longitude': 15.619411}, 'namedAreas': ['Centrum'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2475000.0,162.0,0.0,835.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",7.0,2013-02-22 19:28:02,1929.0,Villa,1362748,2013-03-29,2840000,bid,https://www.booli.se/annons/1362748,,,
"{'address': {'streetAddress': 'Aspvägen 16', 'city': 'Svärdsjö'}, 'position': {'latitude': 60.74297616, 'longitude': 15.91329324}, 'namedAreas': ['Svärdsjö'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",700000.0,76.0,63.0,1672.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",3.0,2013-02-02 03:53:52,1940.0,Villa,1351338,2013-02-22,840000,bid,https://www.booli.se/annons/1351338,,,
"{'address': {'streetAddress': 'Laduvägen 9', 'city': 'Sundborn'}, 'position': {'latitude': 60.655852, 'longitude': 15.771368}, 'namedAreas': ['Sundborn'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2075000.0,141.0,42.0,835.0,"{'name': 'Mäklarhuset', 'id': 204, 'type': 'Broker', 'url': 'http://www.maklarhuset.se/'}",6.0,2013-01-08 13:41:43,1982.0,Villa,1332061,2013-01-31,2175000,bid,https://www.booli.se/annons/1332061,,,
"{'address': {'streetAddress': 'Slingerstigen 6', 'city': 'Falun'}, 'position': {'latitude': 60.60236044, 'longitude': 15.66979509}, 'namedAreas': ['Övre Norslund'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1100000.0,83.0,61.0,812.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",3.0,2012-11-16 03:29:14,1962.0,Villa,1314000,2012-12-07,1660000,bid,https://www.booli.se/annons/1314000,,,
"{'address': {'streetAddress': 'Lilltorpsvägen 71', 'city': 'Falun'}, 'position': {'latitude': 60.59645252, 'longitude': 15.56631026}, 'namedAreas': ['Lilltorpet'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1295000.0,50.0,0.0,2200.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",3.0,2012-11-09 22:07:38,1937.0,Villa,1310603,2012-11-29,1340000,bid,https://www.booli.se/annons/1310603,,,
